	HH07	HH17	HH18	HH19	HH27
TRAPPC2B	161.396728220402	176.592661518527	175.737997458588	153.017033019027	240.14603052116
TRAPPC2L	2338.60565380582	2272.590377029	2650.54250284599	2856.3179496885	2327.40646320067
TRAPPC3	4005.27390848997	4205.86396464806	4556.78289880856	4129.08753441265	4410.43524776526
TRAPPC3L	4.9407161700123	0.924568908473963	12.4050351147238	3.55853565160527	2.11582405745515
TRAPPC4	1317.52431200328	1346.17233073809	1501.00924888159	1600.15486467184	1291.71058707637
TRAPPC5	107.872303045268	159.025852257522	127.151609925919	106.756069548158	131.181091562219
TRAPPC6A	261.857957010652	726.711162060535	635.758049629597	826.766449722958	436.917667864489
TRAPPC6B	555.830569126383	588.950394697915	527.213992375763	596.64781091915	569.156671455436
TRAPPC8	2566.70205032139	2353.95244097471	2124.36226339646	2371.17092251964	2226.90482047155
TRAPPC9	739.46052011184	909.77580593838	640.926814260732	634.605524536273	614.646888690722
TRARG1	0	1.84913781694793	0	0	0
TRAT1	0	0	4.13501170490795	4.74471420214036	2.11582405745515
TRDMT1	741.107425501844	357.808167579424	317.362148351685	450.747849203334	770.159956913675
TRDN	0	0	0	0	0
TREH	21.4097700700533	31.4353428881148	23.7763173032207	27.2821066623071	15.8686804309136
TREM1	0	0	0	0	0
TREM2	0	0	0	0	0
TREML1	3.2938107800082	0	8.2700234098159	0	0
TREML2	0	0	0	0	6.34747217236545
TREML3P	4.9407161700123	11.0948269016876	19.6413055983128	14.2341426064211	13.7528563734585
TREML4	0	1.84913781694793	0	0	4.2316481149103
TRERF1	3188.40883504793	1261.11199115849	1343.87880409508	1698.60768436625	1366.82234111603
TREX1	0	0	0	0	0
TREX2	18.1159592900451	54.5495655999638	78.565222393251	97.2666411438774	22.2161526032791
TRG-AS1	4.11726347501025	0	6.20251755736192	7.11707130321054	2.11582405745515
TRH	3.2938107800082	28.6616361626929	16.5400468196318	4.74471420214036	2.11582405745515
TRHDE	580.534149976445	103.551717749084	854.913669989718	78.2877843353159	582.909527828894
TRHR	0	0	0	0	0
TRIAP1	2033.92815665506	2195.85115762566	2441.72441174814	2230.01567500597	2183.53042729372
TRIB1	173.748518645432	186.762919511741	239.830678884661	246.725138511299	249.667238779708
TRIB2	1217.88653590803	1420.13784341601	3714.27426393356	1794.68814695959	2271.33712567811
TRIB3	1228.59142094306	3656.67003301453	2779.76161862437	2670.08791725449	4851.58456374466
TRIL	74.1107425501844	380.922390291273	59.9576697211653	233.677174455413	475.002500898681
TRIM10	1.6469053900041	0	0	0	0
TRIM11	1105.07351669275	1133.52148178908	1097.84560765306	965.549340135563	1291.71058707637
TRIM13	979.085254357436	1379.45681144315	1048.22546719416	1263.28015631987	937.310057452632
TRIM14	1200.59402931299	610.215479592816	703.985742760578	676.121773805001	716.206443448569
TRIM15	0	0	0	0	0
TRIM16	651.351081746621	1297.17017858897	923.141363120699	946.570483327002	2247.00514901737
TRIM16L	722.168013516797	1532.01068134136	1105.08187813665	1203.97122879312	2948.40082406375
TRIM17	59.2885940401475	76.739219403339	50.6538933851224	83.0324985374563	57.1272495512891
TRIM2	4748.02823938182	3816.62045418052	3527.16498428648	6347.24142391326	2526.29392460145
TRIM21	932.971903437322	904.228392487536	881.79124607162	882.516841598107	718.322267506024
TRIM22	4826.25624540701	8655.81412113325	7070.87001539259	7266.52980057796	5777.25758888129
TRIM23	1012.84681485252	1390.55163834484	1317.00122801318	1505.26058062903	1163.70323160033
TRIM24	1334.81681859832	727.635730969009	672.973154973769	625.116096131992	993.379394975194
TRIM25	5245.39366716305	4686.63979705452	3667.75538225335	5921.40332427117	3349.3494829515
TRIM26	3771.41334310939	3347.86401758422	3406.21589191792	2900.20655605829	3159.98322980927
TRIM27	3390.97819801844	2884.65499443877	3049.57113236961	2993.91466155057	3438.21409336462
TRIM28	16849.4890451319	9101.4563350177	9699.70370678782	9496.54547558393	13184.7576140318
TRIM29	26.3504862400656	5.54741345084378	51.6876463113494	48.6333205719387	0
TRIM3	2028.98744048505	1434.00637704312	1350.08132165245	1418.66954643997	1709.58583842376
TRIM31	0.823452695002049	0	2.06750585245397	0	0
TRIM31-AS1	0	0	0	0	0
TRIM32	1774.54055772942	2059.93952807999	2592.65233897728	1825.5287892735	2509.36733214181
TRIM33	2048.7503051651	2373.36838805266	2078.87713464247	2260.85631731988	2305.19031059739
TRIM34	35.4084658850881	4.62284454236982	3.10125877868096	2.37235710107018	2.11582405745515
TRIM35	1279.64548803318	1360.96543327367	1575.43945956993	1273.95576327469	1318.15838779456
TRIM36	16.469053900041	0	10.3375292622699	0	2.11582405745515
TRIM37	2159.09296629537	2457.50415872379	2694.99387867376	2351.00588716055	2330.58019928685
TRIM38	1546.44416121385	2052.5429768122	2061.30333489661	2224.08478225329	1515.98793716662
TRIM39	372.200618140926	406.810319728544	560.294086015027	505.312062527948	421.048987433575
TRIM39-RPP21	47.7602563101189	58.2478412338597	41.3501170490795	32.0268208644474	45.4902172352858
TRIM4	1357.87349405838	2055.31668353762	2333.18035449431	2938.16426967542	2159.19845063298
TRIM40	0	1.84913781694793	0	0	0
TRIM41	3261.69612490312	3257.25626455377	3230.47789445933	3024.75530386448	2468.10876302143
TRIM42	0	0	0	0	0
TRIM43	0	0	0	0	4.2316481149103
TRIM43B	0	0	0	4.74471420214036	0
TRIM44	7155.80391956781	8581.84860845533	8288.63096248798	8045.84910827951	9313.85750091758
TRIM45	380.435145090947	269.049552365923	128.185362852146	224.187746051132	124.833619389854
TRIM46	324.440361830807	288.465499443877	229.493149622391	377.204779070159	568.098759426708
TRIM47	118.577188080295	264.426707823554	265.674502040336	409.231599934606	374.500858169562
TRIM48	0	0	0	0	0
TRIM49	0	0	0	0	0
TRIM49B	0	0	0	0	0
TRIM49C	0	0	0	0	0
TRIM49D1	0	0	0	0	0
TRIM49D2	0	0	0	0	0
TRIM5	1599.14513369398	1667.92231088703	1265.31358170183	1244.30129951131	1457.8027755866
TRIM50	0	0.924568908473963	1.03375292622699	1.18617855053509	0
TRIM51	0	0	0	0	0
TRIM52	529.480082886318	514.984882019998	450.716275834966	482.774670067781	549.056342909612
TRIM52-AS1	450.428624166121	194.159470779532	276.012031302606	275.193423724141	288.809983842628
TRIM53AP	0	0	0	0	0
TRIM54	0	3.69827563389585	3.10125877868096	0	2.11582405745515
TRIM55	1218.70998860303	3.69827563389585	6.20251755736192	1890.76860955293	61.3588976661994
TRIM56	4746.38133399181	8457.03180581134	6487.83336500057	7234.50297971351	5647.1344093478
TRIM58	4.9407161700123	0	0	2.37235710107018	0
TRIM59	2027.34053509504	881.114169775687	1116.45316032515	1092.47044504282	1519.1616732528
TRIM59-IFT80	0	0	0	0	0
